img_path,country,continent
geoguessr_data/compressed_dataset/Nigeria/canvas_1629851425.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Norway/canvas_1629585298.jpg,Norway,EU
geoguessr_data/compressed_dataset/United States/canvas_1629714400.jpg,United States,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1629324903.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Canada/canvas_1629973131.jpg,Canada,NA
geoguessr_data/compressed_dataset/Taiwan/canvas_1630089306.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/New Zealand/canvas_1629409593.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/Sweden/canvas_1629739017.jpg,Sweden,EU
geoguessr_data/compressed_dataset/United States/canvas_1630000165.jpg,United States,NA
geoguessr_data/compressed_dataset/Taiwan/canvas_1630030283.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/Thailand/canvas_1629915010.jpg,Thailand,AS
geoguessr_data/compressed_dataset/United States/canvas_1629476502.jpg,United States,NA
geoguessr_data/compressed_dataset/Turkey/canvas_1629413956.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Japan/canvas_1630259331.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629858255.jpg,United States,NA
geoguessr_data/compressed_dataset/Netherlands/canvas_1630092516.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629991424.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1630277784.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629848278.jpg,United States,NA
geoguessr_data/compressed_dataset/Argentina/canvas_1629907704.jpg,Argentina,SA
geoguessr_data/compressed_dataset/United States/canvas_1630005288.jpg,United States,NA
geoguessr_data/compressed_dataset/Italy/canvas_1630274632.jpg,Italy,EU
geoguessr_data/compressed_dataset/United States/canvas_1629259420.jpg,United States,NA
geoguessr_data/compressed_dataset/Tunisia/canvas_1629568714.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Italy/canvas_1629821985.jpg,Italy,EU
geoguessr_data/compressed_dataset/United States/canvas_1629497726.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629303214.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1630279437.jpg,United States,NA
geoguessr_data/compressed_dataset/Colombia/canvas_1630058318.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/France/canvas_1629917174.jpg,France,EU
geoguessr_data/compressed_dataset/New Zealand/canvas_1629564296.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/Finland/canvas_1630043448.jpg,Finland,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629958521.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629407590.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629284652.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629417131.jpg,United States,NA
geoguessr_data/compressed_dataset/Canada/canvas_1629542680.jpg,Canada,NA
geoguessr_data/compressed_dataset/Australia/canvas_1629425853.jpg,Australia,OC
geoguessr_data/compressed_dataset/France/canvas_1629824235.jpg,France,EU
geoguessr_data/compressed_dataset/France/canvas_1630104456.jpg,France,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629402313.jpg,Australia,OC
geoguessr_data/compressed_dataset/Poland/canvas_1630009039.jpg,Poland,EU
geoguessr_data/compressed_dataset/Argentina/canvas_1629477525.jpg,Argentina,SA
geoguessr_data/compressed_dataset/France/canvas_1629927353.jpg,France,EU
geoguessr_data/compressed_dataset/Sri Lanka/canvas_1629305588.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/France/canvas_1629408370.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629595401.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629587983.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Germany/canvas_1630056193.jpg,Germany,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629994452.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Sweden/canvas_1629708168.jpg,Sweden,EU
geoguessr_data/compressed_dataset/Netherlands/canvas_1629921098.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/France/canvas_1629785504.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629278410.jpg,United States,NA
geoguessr_data/compressed_dataset/Hong Kong/canvas_1629583952.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Bulgaria/canvas_1629706133.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629515785.jpg,Australia,OC
geoguessr_data/compressed_dataset/South Africa/canvas_1629584947.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Japan/canvas_1629306597.jpg,Japan,AS
geoguessr_data/compressed_dataset/France/canvas_1629706236.jpg,France,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629263018.jpg,Japan,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630220129.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629497147.jpg,Australia,OC
geoguessr_data/compressed_dataset/Mexico/canvas_1629789828.jpg,Mexico,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1629919797.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Thailand/canvas_1629994576.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Finland/canvas_1629323748.jpg,Finland,EU
geoguessr_data/compressed_dataset/South Korea/canvas_1629766256.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629963481.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629715460.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629833187.jpg,Japan,AS
geoguessr_data/compressed_dataset/Germany/canvas_1630138836.jpg,Germany,EU
geoguessr_data/compressed_dataset/Singapore/canvas_1629759704.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Poland/canvas_1630140449.jpg,Poland,EU
geoguessr_data/compressed_dataset/Eswatini/canvas_1630140901.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Tunisia/canvas_1630104803.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Netherlands/canvas_1629848817.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/United States/canvas_1630215066.jpg,United States,NA
geoguessr_data/compressed_dataset/Canada/canvas_1629564755.jpg,Canada,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629728948.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629355004.jpg,United States,NA
geoguessr_data/compressed_dataset/Argentina/canvas_1629429199.jpg,Argentina,SA
geoguessr_data/compressed_dataset/Australia/canvas_1629518502.jpg,Australia,OC
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630016894.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/South Africa/canvas_1629859177.jpg,South Africa,AF
geoguessr_data/compressed_dataset/United States/canvas_1629993342.jpg,United States,NA
geoguessr_data/compressed_dataset/Israel/canvas_1629546057.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/France/canvas_1629704627.jpg,France,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629930294.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Iceland/canvas_1629745683.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1630223304.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629582016.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629831078.jpg,United States,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1629714593.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Russia/canvas_1629440306.jpg,Russia,EU
geoguessr_data/compressed_dataset/Sweden/canvas_1629518791.jpg,Sweden,EU
geoguessr_data/compressed_dataset/Gibraltar/canvas_1630269350.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1630075809.jpg,United States,NA
geoguessr_data/compressed_dataset/Mexico/canvas_1630091700.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630077472.jpg,Japan,AS
geoguessr_data/compressed_dataset/Australia/canvas_1629520759.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1630039590.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629329054.jpg,United States,NA
geoguessr_data/compressed_dataset/Spain/canvas_1630085619.jpg,Spain,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1630024151.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Vietnam/canvas_1629956710.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629574084.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629620265.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/France/canvas_1629439883.jpg,France,EU
geoguessr_data/compressed_dataset/Indonesia/canvas_1629324560.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629847036.jpg,United States,NA
geoguessr_data/compressed_dataset/Australia/canvas_1629613129.jpg,Australia,OC
geoguessr_data/compressed_dataset/Brazil/canvas_1629920182.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Japan/canvas_1629447224.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629903116.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629550631.jpg,United States,NA
geoguessr_data/compressed_dataset/Spain/canvas_1629393575.jpg,Spain,EU
geoguessr_data/compressed_dataset/France/canvas_1630018713.jpg,France,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1629717458.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Russia/canvas_1630253775.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1630118634.jpg,United States,NA
geoguessr_data/compressed_dataset/Thailand/canvas_1629595746.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Malaysia/canvas_1629329667.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Russia/canvas_1629514263.jpg,Russia,EU
geoguessr_data/compressed_dataset/Nigeria/canvas_1630054703.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Malaysia/canvas_1629523660.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Canada/canvas_1629592746.jpg,Canada,NA
geoguessr_data/compressed_dataset/Singapore/canvas_1629531139.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Poland/canvas_1630135968.jpg,Poland,EU
geoguessr_data/compressed_dataset/Ireland/canvas_1630285368.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Palestine/canvas_1629993516.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Portugal/canvas_1629312918.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Canada/canvas_1629941450.jpg,Canada,NA
geoguessr_data/compressed_dataset/Russia/canvas_1629874575.jpg,Russia,EU
geoguessr_data/compressed_dataset/Sweden/canvas_1630274545.jpg,Sweden,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629397551.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Sweden/canvas_1630014090.jpg,Sweden,EU
geoguessr_data/compressed_dataset/Spain/canvas_1629269748.jpg,Spain,EU
geoguessr_data/compressed_dataset/United States/canvas_1629708530.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629785628.jpg,Japan,AS
geoguessr_data/compressed_dataset/Ghana/canvas_1629532309.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Bangladesh/canvas_1629688820.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629588576.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629263122.jpg,United States,NA
geoguessr_data/compressed_dataset/Canada/canvas_1630253739.jpg,Canada,NA
geoguessr_data/compressed_dataset/Thailand/canvas_1630077990.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Turkey/canvas_1629259247.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Mexico/canvas_1629757861.jpg,Mexico,NA
geoguessr_data/compressed_dataset/United States/canvas_1629319532.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630016817.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630120160.jpg,Japan,AS
geoguessr_data/compressed_dataset/Sri Lanka/canvas_1630284145.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Russia/canvas_1629826211.jpg,Russia,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630069206.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629507702.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629790544.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629954103.jpg,Japan,AS
geoguessr_data/compressed_dataset/Czechia/canvas_1629959345.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629701832.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629613468.jpg,Japan,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629537078.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629749803.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629444300.jpg,United States,NA
geoguessr_data/compressed_dataset/Cambodia/canvas_1629327124.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Mexico/canvas_1629786141.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Kyrgyzstan/canvas_1630025089.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Thailand/canvas_1629594899.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Australia/canvas_1630218431.jpg,Australia,OC
geoguessr_data/compressed_dataset/Brazil/canvas_1629867376.jpg,Brazil,SA
geoguessr_data/compressed_dataset/South Africa/canvas_1629972517.jpg,South Africa,AF
geoguessr_data/compressed_dataset/United States/canvas_1629477611.jpg,United States,NA
geoguessr_data/compressed_dataset/Tunisia/canvas_1630136429.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Czechia/canvas_1629907646.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Kyrgyzstan/canvas_1629403873.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Greece/canvas_1630138934.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630272077.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/South Africa/canvas_1630052765.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Spain/canvas_1630020571.jpg,Spain,EU
geoguessr_data/compressed_dataset/Czechia/canvas_1629355455.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Thailand/canvas_1629760839.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Brazil/canvas_1629858774.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Japan/canvas_1629760289.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629698715.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1630120037.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629711509.jpg,United States,NA
geoguessr_data/compressed_dataset/Norway/canvas_1630020344.jpg,Norway,EU
geoguessr_data/compressed_dataset/Canada/canvas_1629780692.jpg,Canada,NA
geoguessr_data/compressed_dataset/Poland/canvas_1629549260.jpg,Poland,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629851725.jpg,Japan,AS
geoguessr_data/compressed_dataset/South Africa/canvas_1629261348.jpg,South Africa,AF
geoguessr_data/compressed_dataset/United States/canvas_1629837574.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630143260.jpg,United States,NA
geoguessr_data/compressed_dataset/Chile/canvas_1630213410.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1629721879.jpg,United States,NA
geoguessr_data/compressed_dataset/Israel/canvas_1629451710.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/France/canvas_1629868699.jpg,France,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629861642.jpg,Japan,AS
geoguessr_data/compressed_dataset/Tunisia/canvas_1629447621.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Taiwan/canvas_1629533756.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629520997.jpg,United States,NA
geoguessr_data/compressed_dataset/Hungary/canvas_1629303950.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Canada/canvas_1629858711.jpg,Canada,NA
geoguessr_data/compressed_dataset/Italy/canvas_1630143488.jpg,Italy,EU
geoguessr_data/compressed_dataset/Poland/canvas_1629701734.jpg,Poland,EU
geoguessr_data/compressed_dataset/United States/canvas_1629497604.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630068432.jpg,Japan,AS
geoguessr_data/compressed_dataset/Malaysia/canvas_1629451611.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Taiwan/canvas_1630139243.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/Taiwan/canvas_1630085851.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/United States/canvas_1630134735.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629703652.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1630089300.jpg,United States,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1629907716.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Austria/canvas_1630046566.jpg,Other countries in EU,EU
